timestamp,label,sensor_88,sensor_115
2008-08-29 07:24:00,-1,1783.2841,716.6117
2008-08-29 07:33:00,-1,1834.4234,779.5474
2008-08-29 07:33:00,-1,1770.3007,738.4034
2008-08-29 08:10:00,-1,1879.8357,723.3346
2008-08-29 08:20:00,-1,1845.6472,760.3131
2008-08-29 08:41:00,-1,1820.0463,784.3755
2008-08-29 08:45:00,-1,1920.6247,748.2392
2008-08-29 12:21:00,-1,1821.8166,758.4047
2008-08-29 12:22:00,-1,1784.4188,765.0814
2008-08-29 12:37:00,-1,1817.0486,738.7298
2008-08-29 13:04:00,-1,1824.9624,781.077
2008-08-29 13:14:00,-1,1772.7789,719.8728
2008-08-29 13:27:00,-1,1796.8323,803.8346
2008-08-29 13:49:00,-1,1832.138,738.2743
2008-08-29 14:11:00,-1,1757.5821,700.279
2008-08-29 14:18:00,-1,1832.3214,759.8921
2008-08-29 14:30:00,-1,1831.4591,714.664
2008-08-29 15:01:00,-1,1889.6273,751.9014
2008-08-29 15:43:00,-1,1777.7633,808.1438
2008-08-29 16:26:00,-1,1816.2699,716.2204
2008-08-29 20:21:00,-1,1894.9172,754.7281
2008-08-29 20:49:00,-1,1743.2584,824.3834
2008-08-29 21:25:00,-1,1820.0463,814.5702
2008-08-29 21:46:00,-1,1763.6142,731.0047
2008-08-29 21:54:00,-1,1747.7034,748.7528
2008-08-29 22:11:00,-1,1866.7297,722.9924
2008-08-29 22:45:00,-1,1743.9933,712.8031
2008-08-29 22:49:00,-1,1725.4839,744.2807
2008-08-29 22:56:00,-1,1679.6377,638.4671
2008-08-30 00:01:00,-1,1813.14,686.1109
2008-08-30 00:05:00,-1,1800.2195,727.2449
2008-08-30 00:57:00,-1,1875.3806,764.6541
2008-08-30 01:29:00,-1,1821.9848,783.251
2008-08-30 02:08:00,-1,1772.8633,774.5916
2008-08-30 02:22:00,-1,1739.3732,773.3142
2008-08-30 02:32:00,-1,1788.815,731.9925
2008-08-30 02:39:00,-1,1800.4917,645.7231
2008-08-30 02:50:00,-1,1763.0268,778.3407
2008-08-30 03:10:00,-1,1814.3331,743.0132
2008-08-30 04:20:00,-1,1809.8939,722.5858
2008-08-30 04:24:00,-1,1697.1242,754.1953
2008-08-30 04:55:00,-1,1769.8568,712.0768
2008-08-30 05:05:00,-1,1811.5779,735.6821
2008-08-30 05:05:00,-1,1833.5098,758.1576
2008-08-30 05:38:00,-1,1888.1251,814.3718
2008-08-30 05:51:00,-1,1811.7807,765.0469
2008-08-30 07:50:00,-1,1755.7161,742.6547
2008-08-30 07:54:00,-1,1846.8055,768.9593
2008-08-30 08:10:00,-1,1846.8055,755.3514
2008-08-30 08:29:00,-1,1664.8378,721.9475
2008-08-30 08:42:00,-1,1729.1412,718.4279
2008-08-30 08:53:00,-1,1839.6873,746.4008
2008-08-30 09:13:00,-1,1832.2863,752.0981
2008-08-30 09:37:00,-1,1854.7706,644.3452
2008-08-30 09:45:00,1,1823.8228,705.4618
2008-08-30 10:15:00,-1,1681.6427,800.4397
2008-08-30 10:16:00,-1,1745.0393,737.2486
2008-08-30 11:12:00,-1,1729.1412,738.3185
2008-08-30 11:14:00,-1,1827.6397,674.5678
2008-08-30 11:18:00,-1,1762.0097,734.2345
2008-08-30 11:57:00,-1,1753.8124,659.4543
2008-08-30 14:10:00,1,1768.4421,748.9609
2008-08-30 14:23:00,-1,1751.8155,781.3525
2008-08-30 14:37:00,-1,1883.9678,751.7628
2008-08-30 15:06:00,-1,1824.9624,764.1201
2008-08-30 15:16:00,-1,1856.4217,671.2238
2008-08-30 15:37:00,-1,1835.0605,791.3698
2008-08-30 15:50:00,-1,1789.2868,798.8875
2008-08-30 15:57:00,-1,1779.2903,708.1497
2008-08-30 16:24:00,-1,1799.8915,780.9506
2008-08-30 17:05:00,-1,1772.8633,770.3773
2008-08-30 17:49:00,-1,1872.5908,730.9317
2008-08-30 19:21:00,-1,1865.0032,731.424
2008-08-30 19:27:00,-1,1800.5703,754.3501
2008-08-30 20:11:00,-1,1894.9172,781.7359
2008-08-30 20:53:00,-1,1847.0164,790.743
2008-08-30 21:53:00,-1,1854.9557,702.0668
2008-08-30 23:51:00,-1,1843.4549,742.4278
2008-08-31 02:57:00,-1,1784.2011,758.5839
2008-08-31 04:46:00,1,1846.8055,786.812
2008-08-31 05:05:00,-1,1780.4264,782.1142
2008-08-31 09:11:00,-1,1743.7116,770.7664
2008-08-31 10:36:00,-1,1728.3442,817.635
2008-08-31 10:59:00,1,1786.6951,763.2943
2008-08-31 10:59:00,-1,1783.0385,761.5121
2008-08-31 11:03:00,-1,1725.4839,759.5307
2008-08-31 15:09:00,-1,1816.0409,710.7979
2008-08-31 15:13:00,-1,1804.0434,725.8836
2008-08-31 16:32:00,-1,1775.7413,655.7746
2008-08-31 20:24:00,-1,1816.6093,808.6683
2008-08-31 21:04:00,-1,1856.4217,749.3412
2008-08-31 21:46:00,-1,1814.5477,819.9061
2008-08-31 21:58:00,-1,1650.2713,712.5051
2008-08-31 22:32:00,-1,1822.8702,697.4918
2008-08-31 22:48:00,-1,1739.5951,718.4783
2008-08-31 22:57:00,-1,1676.8038,728.0219
2008-09-01 00:01:00,-1,1679.6377,626.2357
2008-09-01 00:39:00,-1,1846.8055,757.6495
2008-09-01 00:45:00,-1,1737.5329,774.0379
2008-09-01 00:53:00,-1,1822.5785,709.405
2008-09-01 05:29:00,-1,1781.0447,717.5174
2008-09-01 05:32:00,-1,1795.6614,752.2997
2008-09-01 06:12:00,-1,1817.9758,605.2483
2008-09-01 06:21:00,-1,1867.539,755.303
2008-09-01 06:52:00,-1,1858.9403,766.2541
2008-09-01 08:18:00,-1,1681.6427,818.2537
2008-09-01 09:06:00,-1,1772.7789,757.3874
2008-09-01 09:19:00,-1,1816.7076,733.6039
2008-09-01 09:54:00,-1,1838.7309,786.8163
2008-09-01 10:57:00,-1,1770.9701,795.6814
2008-09-01 11:40:00,-1,1807.5363,763.5411
2008-09-01 16:20:00,-1,1739.5951,727.4067
2008-09-01 19:54:00,1,1770.9701,795.5777
2008-09-01 20:51:00,-1,1871.1087,676.0029
2008-09-01 22:05:00,-1,1867.4587,796.6377
2008-09-01 23:05:00,-1,1745.0393,762.3597
2008-09-01 23:19:00,-1,1881.3592,739.9763
2008-09-01 23:24:00,-1,1761.5111,733.0623
2008-09-01 23:28:00,-1,1729.1412,753.0458
2008-09-01 23:39:00,-1,1784.2011,722.202
2008-09-01 23:45:00,-1,1744.9379,720.4036
2008-09-01 23:59:00,-1,1805.4202,727.6517
2008-09-02 00:26:00,-1,1845.3986,771.9307
2008-09-02 00:31:00,-1,1804.9217,745.5714
2008-09-02 00:46:00,-1,1745.0393,768.4587
2008-09-02 01:09:00,-1,1831.0383,772.8801
2008-09-02 01:10:00,-1,1739.5951,716.0681
2008-09-02 01:10:00,-1,1805.1722,727.0502
2008-09-02 01:36:00,-1,1900.1544,820.3305
2008-09-02 01:50:00,-1,1836.552,782.4286
2008-09-02 02:02:00,-1,1755.7161,747.2163
2008-09-02 02:11:00,-1,1860.9223,755.1695
2008-09-02 02:50:00,-1,1809.2421,794.9251
2008-09-02 02:52:00,-1,1652.5845,684.9652
2008-09-02 03:33:00,-1,1779.2903,702.978
2008-09-02 03:35:00,-1,1763.4672,778.6489
2008-09-02 03:35:00,-1,1795.1763,755.3174
2008-09-02 04:19:00,-1,1825.2657,696.5634
2008-09-02 04:22:00,-1,1856.9809,793.0326
2008-09-02 05:46:00,-1,1729.1412,698.8656
2008-09-02 06:03:00,-1,1823.8228,719.8049
2008-09-02 06:19:00,-1,1827.6397,715.9049
2008-09-02 06:32:00,-1,1877.0406,700.1242
2008-09-02 06:48:00,-1,1766.9422,730.644
2008-09-02 07:22:00,-1,1837.8261,761.6345
2008-09-02 07:32:00,-1,1781.0447,739.1096
2008-09-02 08:15:00,-1,1827.4076,690.4209
2008-09-02 08:54:00,-1,1817.1541,737.8227
2008-09-02 09:36:00,-1,1860.9223,709.8677
2008-09-02 09:37:00,-1,1827.0915,571.978
2008-09-02 10:13:00,-1,1738.7372,788.1417
2008-09-02 10:21:00,-1,1847.0164,811.0338
2008-09-02 10:25:00,-1,1748.2561,747.3791
2008-09-02 10:33:00,-1,1781.0447,745.649
2008-09-02 11:08:00,-1,1820.0463,795.1965
2008-09-02 11:22:00,-1,1851.4578,791.8855
2008-09-02 11:47:00,-1,1784.4668,764.7243
2008-09-02 11:49:00,-1,1832.3214,811.3984
2008-09-02 12:01:00,-1,1770.9701,855.1201
2008-09-02 12:17:00,-1,1870.3516,786.8572
2008-09-02 12:26:00,-1,1741.3956,750.2391
2008-09-02 12:30:00,-1,1772.7789,721.8531
2008-09-02 12:44:00,-1,1658.1249,718.5979
2008-09-02 13:05:00,-1,1739.3732,771.2968
2008-09-02 13:08:00,-1,1892.1915,694.7671
2008-09-02 13:27:00,-1,1660.8742,730.7239
2008-09-02 13:40:00,-1,1832.3214,726.7933
2008-09-02 14:09:00,-1,1870.7982,749.6111
2008-09-02 14:21:00,-1,1798.2443,776.8345
2008-09-02 14:34:00,-1,1778.0842,642.4713
2008-09-02 15:29:00,-1,1759.3842,690.0701
2008-09-02 16:10:00,-1,1856.2073,708.7255
2008-09-02 16:50:00,-1,1788.5755,750.2611
2008-09-02 16:54:00,-1,1845.6472,762.103
2008-09-02 16:58:00,-1,1801.5348,735.3267
2008-09-02 17:10:00,-1,1741.9073,753.2022
2008-09-02 17:18:00,-1,1799.8915,775.6213
2008-09-02 18:38:00,-1,1807.5363,756.0866
2008-09-02 18:52:00,-1,1843.9226,821.9768
2008-09-02 19:18:00,-1,1845.8184,750.6732
2008-09-02 20:18:00,-1,1800.7005,732.3767
2008-09-02 20:52:00,-1,1759.3842,752.3893
2008-09-02 20:58:00,-1,1846.5444,765.1574
2008-09-02 20:59:00,-1,1706.1584,771.1395
2008-09-03 00:18:00,-1,1815.3829,741.269
2008-09-03 00:45:00,-1,1833.5098,754.156
2008-09-03 00:58:00,-1,1783.6549,748.6518
2008-09-03 01:15:00,1,1821.5609,775.6084
2008-09-03 01:32:00,-1,1805.4202,663.7341
2008-09-03 04:18:00,-1,1860.1034,778.2274
2008-09-03 06:26:00,-1,1798.2244,763.7578
2008-09-03 09:38:00,-1,1664.8378,705.4276
2008-09-03 14:24:00,-1,1820.7994,763.0741
2008-09-03 14:29:00,-1,1831.0339,783.0931
2008-09-03 17:22:00,-1,1801.0767,689.4589
2008-09-03 18:16:00,-1,1820.0498,668.9405
2008-09-03 18:16:00,-1,1801.0767,627.7822
2008-09-03 20:00:00,-1,1798.2244,786.3519
2008-09-03 20:10:00,-1,1786.0376,694.5532
2008-09-04 08:01:00,-1,1822.5526,757.9268
2008-09-04 08:22:00,-1,1832.2863,741.0272
2008-09-04 08:33:00,-1,1681.448,734.0825
2008-09-04 08:41:00,-1,1771.2594,708.6552
2008-09-04 08:53:00,-1,1745.0393,765.6322
2008-09-04 11:50:00,-1,1870.0537,772.5988
2008-09-04 14:09:00,-1,1811.078,746.2697
2008-09-04 14:11:00,-1,1757.4892,710.0249
2008-09-04 14:48:00,-1,1768.0997,771.9701
2008-09-04 16:30:00,-1,1888.9048,740.5622
2008-09-04 16:41:00,-1,1829.0059,711.658
2008-09-04 16:56:00,-1,1681.6427,796.3061
2008-09-04 17:30:00,-1,1799.6569,725.9413
2008-09-05 15:30:00,-1,1822.7265,799.0324
2008-09-05 21:48:00,-1,1726.6304,730.6197
2008-09-07 00:08:00,-1,1885.2917,800.832
2008-09-07 00:12:00,-1,1884.5547,787.4881
2008-09-07 00:49:00,-1,1789.8011,786.0303
2008-09-07 10:52:00,-1,1768.65,752.3015
2008-09-07 12:04:00,-1,1836.0926,740.7297
2008-09-07 12:20:00,-1,1856.3238,732.9637
2008-09-07 13:02:00,-1,1845.5245,709.085
2008-09-07 18:02:00,-1,1916.9759,755.9691
2008-09-07 18:24:00,-1,1829.7017,730.3365
2008-09-07 18:49:00,-1,1809.2492,730.4535
2008-09-07 19:29:00,-1,1832.6928,754.6217
2008-09-07 19:31:00,-1,1866.7297,776.768
2008-09-07 20:12:00,-1,1736.6114,704.8967
2008-09-07 20:50:00,-1,1779.3439,699.3567
2008-09-07 23:33:00,-1,1888.9048,778.8739
2008-09-08 00:32:00,-1,1735.5624,749.3277
2008-09-08 00:40:00,-1,1771.2594,696.8116
2008-09-08 01:24:00,-1,1778.4092,749.0064
2008-09-08 03:32:00,-1,1789.8604,765.5821
2008-09-08 03:48:00,-1,1795.1019,723.0805
2008-09-08 04:21:00,-1,1821.5609,763.1099
2008-09-08 06:37:00,-1,1868.3003,778.4614
2008-09-08 07:14:00,-1,1807.5363,689.2491
2008-09-08 07:41:00,-1,1888.1251,789.6447
2008-09-08 18:46:00,-1,1820.2068,672.3211
2008-09-08 19:14:00,-1,1736.6114,724.8528
2008-09-08 19:15:00,-1,1822.7265,700.3262
2008-09-08 19:25:00,-1,1815.5561,765.3155
2008-09-08 19:33:00,-1,1782.0579,703.9214
2008-09-08 20:00:00,-1,1873.7985,753.2087
2008-09-08 21:36:00,-1,1755.0772,675.9991
2008-09-08 21:53:00,-1,1873.7985,737.6567
2008-09-08 22:17:00,-1,1837.9621,840.1645
2008-09-09 00:25:00,-1,1863.6721,700.5112
2008-09-09 03:53:00,-1,1843.4549,730.2316
2008-09-09 08:44:00,-1,1829.7017,767.6853
2008-09-10 07:26:00,-1,1808.6103,671.1313
2008-09-10 09:21:00,-1,1812.2497,739.1452
2008-09-10 20:52:00,-1,1889.1991,850.246
2008-09-10 20:53:00,-1,1707.1903,706.7943
2008-09-10 21:56:00,-1,1704.6263,745.8395
2008-09-10 23:30:00,-1,1707.1903,681.2682
2008-09-10 23:43:00,-1,1832.1975,715.0716
2008-09-11 00:17:00,-1,1924.769,743.1204
2008-09-11 05:20:00,-1,1757.4892,710.4381
2008-09-11 06:04:00,-1,1816.1957,763.8291
2008-09-11 07:43:00,-1,1782.0579,691.2983
2008-09-11 08:06:00,-1,1797.1417,761.0143
2008-09-11 08:58:00,-1,1748.2561,779.2464
2008-09-11 09:24:00,-1,1782.2554,741.9351
2008-09-11 12:47:00,-1,1837.5534,749.7493
2008-09-11 13:36:00,-1,1837.5534,800.0857
2008-09-11 14:20:00,-1,1877.1962,753.7309
2008-09-11 14:24:00,-1,1774.8359,646.4211
2008-09-11 14:31:00,-1,1809.0765,747.2268
2008-09-11 15:05:00,-1,1822.7265,779.8168
2008-09-11 15:08:00,-1,1758.5897,772.0702
2008-09-11 16:28:00,-1,1789.8011,773.1252
2008-09-11 21:13:00,-1,1744.5284,763.038
2008-09-11 22:07:00,1,1713.0425,754.0153
2008-09-11 23:10:00,-1,1734.8192,660.9779
2008-09-11 23:48:00,1,1832.1975,726.8839
2008-09-12 05:11:00,-1,1686.7116,717.6598
2008-09-12 05:55:00,-1,1728.7168,781.8946
2008-09-12 06:38:00,-1,1660.8742,691.3175
2008-09-12 06:41:00,-1,1840.4683,709.0619
2008-09-12 06:45:00,-1,1859.2504,736.894
2008-09-12 07:21:00,-1,1888.9048,754.992
2008-09-12 07:29:00,-1,1816.1426,813.6538
2008-09-12 07:38:00,-1,1766.5759,690.6223
2008-09-12 11:57:00,-1,1827.0966,819.4529
2008-09-12 13:08:00,-1,1836.4015,787.6043
2008-09-12 14:52:00,-1,1907.2316,781.0278
2008-09-12 15:40:00,-1,1776.0103,737.2909
2008-09-12 16:23:00,-1,1907.2316,760.0694
2008-09-12 18:01:00,-1,1857.2319,731.8077
2008-09-12 18:52:00,-1,1937.2993,770.6422
2008-09-12 19:36:00,-1,1797.1417,815.7125
2008-09-12 20:28:00,-1,1779.3261,752.0818
2008-09-12 21:12:00,-1,1790.6877,717.8799
2008-09-12 22:25:00,-1,1865.4332,809.043
2008-09-12 22:45:00,-1,1789.8011,777.0082
2008-09-12 23:28:00,-1,1814.5872,742.6839
2008-09-12 23:40:00,-1,1808.4201,796.5759
2008-09-13 00:25:00,-1,1766.5759,706.8201
2008-09-13 02:57:00,-1,1804.682,777.4027
2008-09-13 03:14:00,-1,1854.4864,768.8407
2008-09-13 09:19:00,-1,1838.7849,756.8293
2008-09-13 10:55:00,-1,1925.1642,774.3393
2008-09-13 11:42:00,-1,1812.2497,761.8355
2008-09-13 11:56:00,1,1782.5028,723.0049
2008-09-13 12:48:00,-1,1824.818,763.1917
2008-09-13 14:07:00,-1,1847.0164,704.1983
2008-09-13 16:04:00,-1,1889.1991,838.483
2008-09-13 16:04:00,-1,1816.1957,773.9219
2008-09-13 20:06:00,1,1816.1957,757.1382
2008-09-14 02:50:00,-1,1925.1642,803.5868
2008-09-14 02:59:00,-1,1887.9845,744.1374
2008-09-14 15:02:00,-1,1828.6054,674.4338
2008-09-14 15:46:00,-1,1757.2131,732.6445
2008-09-14 16:34:00,-1,1713.0425,775.3516
2008-09-14 17:40:00,-1,1806.7206,754.9107
2008-09-14 18:27:00,-1,1893.0174,782.5507
2008-09-14 18:27:00,-1,1852.564,747.0237
2008-09-14 19:13:00,-1,1836.9914,753.1723
2008-09-14 20:00:00,-1,1804.9217,676.803
2008-09-14 20:43:00,-1,1742.9685,723.0611
2008-09-14 20:45:00,-1,1891.431,788.4125
2008-09-14 21:31:00,-1,1816.3408,763.7353
2008-09-14 23:00:00,-1,1797.1417,796.4259
2008-09-15 02:04:00,-1,1735.2635,735.5572
2008-09-15 10:03:00,-1,1668.0622,778.873
2008-09-15 11:40:00,-1,1776.0103,713.2748
2008-09-15 12:27:00,-1,1809.8892,756.6987
2008-09-15 16:10:00,-1,1782.5934,728.6274
2008-09-15 16:59:00,-1,1850.6233,695.9648
2008-09-15 19:54:00,-1,1668.0622,784.403
2008-09-15 21:56:00,-1,1787.1098,740.1082
2008-09-15 22:13:00,-1,1801.8521,732.7834
2008-09-15 22:45:00,-1,1827.0966,805.6736
2008-09-15 22:54:00,-1,1772.8633,802.9367
2008-09-15 23:37:00,-1,1867.539,763.5044
2008-09-16 07:39:00,-1,1891.431,776.2828
2008-09-16 07:48:00,-1,1907.9462,793.9354
2008-09-16 08:50:00,-1,1809.8301,771.5955
2008-09-16 08:52:00,-1,1786.0376,655.8539
2008-09-16 09:37:00,-1,1744.3388,584.1758
2008-09-16 17:07:00,-1,1736.6114,764.0111
2008-09-16 18:09:00,-1,1796.3286,717.053
2008-09-16 18:23:00,-1,1748.2561,766.384
2008-09-16 19:34:00,-1,1795.2321,703.9763
2008-09-16 19:45:00,-1,1719.9675,743.9188
2008-09-16 21:21:00,-1,1706.8278,752.2176
2008-09-16 22:45:00,-1,1812.4838,718.3788
2008-09-17 02:01:00,-1,1812.2497,723.6714
2008-09-17 04:23:00,1,1907.9462,789.1864
2008-09-17 07:14:00,-1,1766.5759,726.2929
2008-09-17 07:28:00,-1,1825.8952,717.5179
2008-09-17 21:52:00,-1,1727.1871,661.9762
2008-09-18 00:57:00,-1,1765.2269,767.7514
2008-09-18 01:40:00,-1,1790.6877,718.7465
2008-09-18 01:43:00,-1,1791.7535,637.5776
2008-09-18 02:01:00,-1,1766.5687,651.6467
2008-09-18 03:58:00,-1,1804.682,809.3271
2008-09-18 03:58:00,-1,1822.9996,788.9453
2008-09-18 05:44:00,-1,1907.2316,695.1822
2008-09-18 05:58:00,-1,1880.2885,744.0963
2008-09-18 08:04:00,-1,1843.4549,723.6946
2008-09-18 10:48:00,-1,1815.3186,717.8132
2008-09-18 13:48:00,-1,1817.3502,763.1569
2008-09-18 17:22:00,-1,1804.854,664.1708
2008-09-18 18:12:00,-1,1771.1661,782.4785
2008-09-18 18:56:00,-1,1787.1098,757.8227
2008-09-18 21:12:00,-1,1829.7017,767.8407
2008-09-18 21:56:00,-1,1872.8737,764.1577
2008-09-18 23:00:00,-1,1866.4193,736.3565
2008-09-18 23:05:00,-1,1927.518,779.0569
2008-09-18 23:44:00,-1,1767.1722,780.1029
2008-09-19 00:30:00,-1,1792.4735,734.6362
2008-09-19 01:57:00,-1,1872.8737,662.5107
2008-09-19 02:44:00,-1,1809.8301,783.0876
2008-09-19 04:42:00,-1,1815.178,739.1567
2008-09-19 05:33:00,-1,1791.7535,739.7936
2008-09-19 05:57:00,-1,1809.8301,782.2624
2008-09-19 06:01:00,-1,1726.6365,752.7343
2008-09-19 06:44:00,-1,1832.1613,688.8368
2008-09-19 07:14:00,-1,1842.3669,825.1554
2008-09-19 07:18:00,-1,1781.3522,726.8828
2008-09-19 08:08:00,-1,1823.4487,731.7544
2008-09-19 08:52:00,-1,1804.9217,749.3883
2008-09-19 09:12:00,-1,1845.5824,717.4347
2008-09-19 09:47:00,-1,1843.0803,844.8573
2008-09-19 10:45:00,-1,1872.8737,747.2486
2008-09-19 11:13:00,-1,1819.2784,732.9829
2008-09-19 11:54:00,-1,1795.1763,720.5147
2008-09-19 13:59:00,-1,1773.4371,754.409
2008-09-19 15:31:00,-1,1762.8318,715.3448
2008-09-19 16:40:00,-1,1807.7746,838.093
2008-09-19 16:58:00,1,1893.0174,731.6244
2008-09-19 17:47:00,-1,1787.8948,730.2048
2008-09-19 18:11:00,-1,1855.0722,705.8754
2008-09-19 18:33:00,-1,1876.179,692.5674
2008-09-19 19:18:00,-1,1879.8625,714.6349
2008-09-19 19:29:00,-1,1803.6992,729.4918
2008-09-19 20:05:00,-1,1904.1041,760.078
2008-09-19 20:07:00,-1,1821.2154,755.9234
2008-09-19 20:10:00,-1,1884.5764,730.8786
2008-09-19 20:17:00,-1,1803.9785,841.6825
2008-09-19 20:19:00,1,1889.8373,778.4773
2008-09-19 21:08:00,-1,1778.9854,771.5681
2008-09-19 21:09:00,1,1781.3233,748.3221
2008-09-19 21:13:00,-1,1866.9647,785.1909
2008-09-19 21:14:00,-1,1846.1424,747.3382
2008-09-19 21:59:00,1,1757.2131,720.9188
2008-09-19 23:26:00,-1,1764.4354,727.0449
2008-09-19 23:33:00,-1,1784.8978,750.0886
2008-09-20 00:18:00,-1,1880.2885,773.5931
2008-09-20 00:33:00,-1,1749.7369,763.4517
2008-09-20 03:58:00,-1,1806.5493,709.9516
2008-09-20 04:13:00,-1,1781.3522,727.3748
2008-09-20 04:28:00,-1,1774.8359,762.0218
2008-09-20 05:22:00,-1,1797.9569,776.8427
2008-09-20 05:25:00,-1,1668.0622,802.063
2008-09-20 05:34:00,-1,1754.315,742.9724
2008-09-20 06:08:00,-1,1805.1565,738.1915
2008-09-20 07:21:00,-1,1833.0421,710.4253
2008-09-20 08:14:00,-1,1858.9403,781.5384
2008-09-20 10:51:00,-1,1806.1793,641.7353
2008-09-20 11:18:00,-1,1814.9518,720.0551
2008-09-20 12:20:00,-1,1825.8952,782.7267
2008-09-20 12:26:00,-1,1937.2993,771.3075
2008-09-20 12:27:00,-1,1776.6367,733.7798
2008-09-20 12:36:00,-1,1794.9025,708.0301
2008-09-20 12:57:00,-1,1740.5678,683.5583
2008-09-20 14:00:00,-1,1751.8155,743.8594
2008-09-20 14:06:00,-1,1787.1098,686.2564
2008-09-20 14:42:00,-1,1882.9529,758.6616
2008-09-20 14:50:00,-1,1921.5946,703.4551
2008-09-20 14:53:00,-1,1814.1387,749.4877
2008-09-20 15:02:00,-1,1831.338,768.5416
2008-09-20 15:19:00,-1,1823.4133,669.9954
2008-09-20 15:37:00,-1,1822.9996,820.6111
2008-09-20 15:46:00,-1,1728.6171,742.2486
2008-09-20 16:43:00,-1,1861.3704,749.6808
2008-09-20 16:44:00,-1,1784.4158,813.8892
2008-09-20 17:26:00,-1,1926.7016,749.7237
2008-09-20 17:29:00,-1,1764.1277,816.1701
2008-09-20 18:03:00,-1,1778.4092,724.6724
2008-09-20 18:21:00,-1,1801.5348,751.3749
2008-09-20 18:56:00,-1,1717.7731,677.937
2008-09-20 19:14:00,-1,1825.8952,790.1335
2008-09-20 19:21:00,-1,1811.6633,658.7094
2008-09-20 23:34:00,-1,1824.818,776.5064
2008-09-21 00:48:00,-1,1825.1419,732.3867
2008-09-21 01:06:00,-1,1836.0926,740.6909
2008-09-21 02:07:00,-1,1870.5525,789.4535
2008-09-21 03:04:00,-1,1836.9914,740.8483
2008-09-21 03:47:00,-1,1807.9927,750.9169
2008-09-21 04:17:00,-1,1813.7238,693.3072
2008-09-21 04:49:00,-1,1879.8357,796.4462
2008-09-21 07:30:00,-1,1838.7849,729.2308
2008-09-21 07:55:00,-1,1784.2011,745.8865
2008-09-21 08:22:00,-1,1735.2447,733.6495
2008-09-21 08:49:00,-1,1818.636,680.5773
2008-09-21 09:16:00,-1,1766.5759,759.1651
2008-09-21 09:31:00,-1,1866.4193,756.4915
2008-09-21 10:07:00,-1,1783.3414,744.1667
2008-09-21 10:49:00,-1,1946.6834,826.287
2008-09-21 11:33:00,-1,1746.304,633.85
2008-09-21 12:04:00,-1,1746.3729,732.2913
2008-09-21 14:30:00,-1,1781.3522,738.4165
2008-09-21 14:31:00,-1,1771.1661,764.2195
2008-09-21 14:33:00,-1,1837.7052,775.3828
2008-09-21 15:15:00,-1,1836.9161,772.7886
2008-09-21 15:26:00,-1,1817.9221,739.8292
2008-09-21 15:34:00,-1,1805.1565,769.5909
2008-09-21 16:43:00,-1,1907.2316,698.7114
2008-09-21 17:26:00,-1,1872.8737,693.3177
2008-09-21 17:30:00,-1,1809.8301,776.5643
2008-09-21 18:12:00,-1,1835.0286,773.4788
2008-09-21 19:19:00,-1,1715.5264,836.6193
2008-09-21 20:35:00,-1,1893.0174,766.8765
2008-09-21 21:54:00,-1,1749.7369,788.1963
2008-09-21 22:02:00,-1,1808.5697,702.0264
2008-09-22 00:12:00,-1,1776.6367,748.6221
2008-09-22 00:28:00,-1,1713.0425,723.8442
2008-09-22 00:47:00,-1,1814.3941,728.8933
2008-09-22 01:43:00,-1,1819.2784,777.6508
2008-09-22 03:51:00,-1,1809.2492,722.6941
2008-09-22 06:05:00,-1,1730.7502,782.1121
2008-09-22 07:12:00,-1,1838.7849,762.4107
2008-09-22 10:43:00,-1,1833.59,715.1939
2008-09-22 11:50:00,-1,1825.8952,808.6117
2008-09-22 12:11:00,-1,1838.2757,767.1262
2008-09-22 12:45:00,-1,1819.2784,701.7334
2008-09-22 13:03:00,-1,1858.9403,763.4498
2008-09-22 14:24:00,-1,1814.2267,757.0752
2008-09-22 14:27:00,-1,1836.8454,759.9356
2008-09-22 14:36:00,-1,1649.7054,681.0648
2008-09-22 16:25:00,-1,1838.2757,752.088
2008-09-22 21:30:00,-1,1823.7245,772.7066
2008-09-22 21:31:00,-1,1797.3158,783.4841
2008-09-22 22:15:00,-1,1886.3877,652.4482
2008-09-22 22:17:00,-1,1784.8978,708.9233
2008-09-22 23:01:00,-1,1804.689,749.7575
2008-09-22 23:10:00,-1,1713.9729,756.9412
2008-09-23 00:57:00,-1,1764.1277,827.0727
2008-09-23 06:44:00,-1,1838.7849,753.1683
2008-09-23 06:44:00,-1,1874.9192,784.9493
2008-09-23 06:52:00,-1,1809.0216,637.1466
2008-09-23 07:58:00,-1,1796.9269,698.0716
2008-09-23 08:11:00,-1,1836.9161,814.4994
2008-09-23 09:43:00,-1,1775.2725,717.4734
2008-09-23 11:14:00,1,1788.5755,743.9391
2008-09-23 11:42:00,-1,1757.8402,703.5655
2008-09-23 11:43:00,-1,1777.7628,692.762
2008-09-23 12:29:00,-1,1750.5353,757.7762
2008-09-23 12:31:00,-1,1737.5285,773.9649
2008-09-23 12:46:00,-1,1686.7116,780.28
2008-09-23 13:37:00,-1,1703.0296,714.2207
2008-09-23 15:23:00,-1,1703.7847,701.4382
2008-09-23 15:33:00,-1,1801.0767,654.953
2008-09-23 15:58:00,-1,1748.2561,785.2401
2008-09-23 18:10:00,-1,1686.7116,639.105
2008-09-23 18:36:00,-1,1803.366,710.5846
2008-09-23 18:56:00,-1,1893.0174,748.3889
2008-09-23 20:18:00,-1,1791.7535,623.9198
